author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Монолит-Казань;real_estate_agent;https://kazan.cian.ru/sale/flat/298786722/;Казань;sale;flat;7;14;2;64.9;9300000;Приволжский;проспект Универсиады;10;Аметьево;
Кронасервис;developer;https://kazan.cian.ru/sale/flat/303265007/;Казань;sale;flat;3;4;1;46.1;15247575;Вахитовский;Московская ;;Кремлёвская;Трио
Грань;developer;https://kazan.cian.ru/sale/flat/300146979/;Казань;sale;flat;3;9;2;69.57;13496580;Советский;;;Горки;Новые Горки ЖК
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/294380607/;Казань;sale;flat;4;5;1;35.0;4600000;Московский; Гудованцева;43к2;Авиастроительная;
Грань;developer;https://kazan.cian.ru/sale/flat/300146985/;Казань;sale;flat;1;9;1;35.34;7615770;Советский;;;Горки;Новые Горки ЖК
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/280078405/;Казань;sale;flat;6;6;2;100.6;11999000;Приволжский; Рихарда Зорге;37;Проспект Победы;
Суварстроит;developer;https://kazan.cian.ru/sale/flat/300835300/;Казань;sale;flat;24;25;2;46.67;8872000;Приволжский;;;;Палитра ЖК
Самолет Плюс Казань Центральный;real_estate_agent;https://kazan.cian.ru/sale/flat/294897313/;Казань;sale;flat;6;23;1;24.6;4150000;Советский;Стадионная ;1;Суконная слобода;Смородина
Унистрой;developer;https://kazan.cian.ru/sale/flat/299956708/;Казань;sale;flat;5;9;1;30.77;10416000;Советский;;6;Горки;Лето ЖК
Самолет Плюс Казань Центральный;real_estate_agent;https://kazan.cian.ru/sale/flat/300194136/;Казань;sale;flat;10;10;1;37.0;7000000;Приволжский; Салиха Батыева;19;Дубравная;
Унистрой;developer;https://kazan.cian.ru/sale/flat/298080862/;Казань;sale;flat;9;10;2;60.58;12870000;Советский;;3;Горки;Лето ЖК
Садовое кольцо;developer;https://kazan.cian.ru/sale/flat/304047517/;Казань;sale;flat;8;16;1;50.24;18830454;Ново-Савиновский; Алексея Козина;;Козья слобода;Savin Premier
Суварстроит;developer;https://kazan.cian.ru/sale/flat/300835250/;Казань;sale;flat;24;25;2;53.45;10997000;Приволжский;;;;Палитра ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/297395370/;Казань;sale;flat;3;10;2;63.11;14055000;Советский;;3;Горки;Лето ЖК
Самолет Плюс Казань Центральный;real_estate_agent;https://kazan.cian.ru/sale/flat/302510308/;Казань;sale;flat;5;5;1;30.5;4700000;Кировский;Краснококшайская ;172;Яшьлек;
Суварстроит;developer;https://kazan.cian.ru/sale/flat/298328915/;Казань;sale;flat;10;25;1;41.43;8649000;Приволжский;;4.1;Дубравная;Сказочный лес ЖК
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/297201208/;Казань;sale;flat;6;19;1;40.7;11000000;Советский; Мансура Хасанова;15;Горки;Мечта
КОМОССТРОЙ;developer;https://kazan.cian.ru/sale/flat/300939237/;Казань;sale;flat;7;14;1;41.0;7987000;Приволжский;Ферма-2 жилмассив;;Проспект Победы;Фермаполис
КОМОССТРОЙ;developer;https://kazan.cian.ru/sale/flat/300939618/;Казань;sale;flat;5;14;2;68.2;11588000;Приволжский;Ферма-2 жилмассив;;Проспект Победы;Фермаполис
Монолит-Казань;real_estate_agent;https://kazan.cian.ru/sale/flat/298722070/;Казань;sale;flat;4;9;1;38.6;6700000;Советский; Академика Сахарова;6;Горки;
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301019085/;Казань;sale;flat;12;17;1;45.92;10974880;Советский;ПК1-2;ПК1-2;Горки;Мой Ритм ЖК
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/299797391/;Казань;sale;flat;9;10;1;33.0;6750000;Ново-Савиновский;Чистопольская ;61;Козья слобода;
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301020331/;Казань;sale;flat;2;17;1;45.8;11266800;Советский; Петра Полушкина;4;Горки;Мой Ритм
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301114373/;Казань;sale;flat;3;10;2;65.05;13400300;Советский;;ПК9;Горки;Мой Ритм ЖК
Монолит-Казань;real_estate_agent;https://kazan.cian.ru/sale/flat/300551272/;Казань;sale;flat;1;5;1;30.9;4480000;Ново-Савиновский;Октябрьская ;15а;Северный Вокзал;
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301113266/;Казань;sale;flat;19;24;2;59.22;12317760;Советский;;ПК4;Горки;Мой Ритм ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/303560664/;Казань;sale;flat;9;10;2;53.47;11730000;Приволжский;33-й Военный городок;;Аметьево;Аквамарин
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/295209237/;Казань;sale;flat;6;9;1;31.0;4600000;Авиастроительный;Беломорская ;45;Авиастроительная;
Унистрой;developer;https://kazan.cian.ru/sale/flat/303560648/;Казань;sale;flat;3;10;2;60.7;10890000;Приволжский;33-й Военный городок;;Аметьево;Аквамарин
ID 47323286;unknown;https://kazan.cian.ru/sale/flat/303965282/;Казань;sale;flat;13;18;1;40.95;7490000;Советский;11к4;11к4;Дубравная;Светлая Долина ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/303560751/;Казань;sale;flat;3;10;2;62.68;11160000;Приволжский;33-й Военный городок;;Аметьево;Аквамарин
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/299797397/;Казань;sale;flat;8;24;1;36.5;10500000;Советский; Родины;26Б;Горки;Родина
Унистрой;developer;https://kazan.cian.ru/sale/flat/298080799/;Казань;sale;flat;9;10;2;59.29;14337000;Советский;;3;Горки;Лето ЖК
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/299302686/;Казань;sale;flat;1;5;1;31.3;4990000;Кировский; Кулахметова;12;Северный Вокзал;
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301112976/;Казань;sale;flat;6;24;2;60.9;12423600;Советский;;ПК4;Горки;Мой Ритм ЖК
ЭТАЖИ КАЗАНЬ;real_estate_agent;https://kazan.cian.ru/sale/flat/280760924/;Казань;sale;flat;2;19;1;42.0;7200000;Советский; Архитектора Гайнутдинова;26к5;Горки;Green
Унистрой;developer;https://kazan.cian.ru/sale/flat/303560770/;Казань;sale;flat;9;10;1;35.85;8890000;Приволжский;33-й Военный городок;;Аметьево;Аквамарин
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301020062/;Казань;sale;flat;17;22;1;35.92;8872240;Советский;ПК1-1;ПК1-1;Горки;Мой Ритм ЖК
ПИК;developer;https://kazan.cian.ru/sale/flat/302988670/;Казань;sale;flat;7;12;2;51.6;8819492;Советский;;1;Горки;Нокса Парк ЖК
;;https://kazan.cian.ru/sale/flat/301857665/;Казань;sale;flat;2;17;1;41.0;8849500;Советский;;;Горки;Наследие
ПИК;developer;https://kazan.cian.ru/sale/flat/297828828/;Казань;sale;flat;6;14;1;42.6;8826282;Советский;;;Площадь Тукая;Сиберово ЖК
ПИК;developer;https://kazan.cian.ru/sale/flat/300741870/;Казань;sale;flat;6;17;2;53.5;8853554;Советский; Анаса Тазетдинова;;Горки;Нокса парк
ПИК;developer;https://kazan.cian.ru/sale/flat/283130324/;Казань;sale;flat;2;17;2;46.2;8846935;Советский;;4;Горки;Нокса Парк ЖК
ПИК;developer;https://kazan.cian.ru/sale/flat/290735758/;Казань;sale;flat;7;12;2;47.9;8873516;Советский;;5;Горки;Нокса Парк ЖК
Суварстроит;developer;https://kazan.cian.ru/sale/flat/300821089/;Казань;sale;flat;20;25;1;43.46;8896000;Приволжский;;4.1;Дубравная;Сказочный лес ЖК
КОМОССТРОЙ;developer;https://kazan.cian.ru/sale/flat/300939299/;Казань;sale;flat;2;14;1;44.7;8814000;Приволжский;Ферма-2 жилмассив;;Проспект Победы;Фермаполис
КОМОССТРОЙ;developer;https://kazan.cian.ru/sale/flat/300939304/;Казань;sale;flat;1;14;1;45.7;8899000;Приволжский;Ферма-2 жилмассив;;Проспект Победы;Фермаполис
КОМОССТРОЙ;developer;https://kazan.cian.ru/sale/flat/300938956/;Казань;sale;flat;5;18;2;62.0;8986000;Приволжский;;;Аметьево;Паркмаяк ЖК
ID 75313127;developer;https://kazan.cian.ru/sale/flat/296263739/;Казань;sale;flat;1;15;2;58.08;8960000;Авиастроительный;;;Северный Вокзал;Династия ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/304068616/;Казань;sale;flat;4;26;1;32.22;8930000;Советский;;;Горки;Уникум на Проспекте Победы
ТАШ-ИНВЕСТСТРОЙ;developer;https://kazan.cian.ru/sale/flat/301305172/;Казань;sale;flat;2;9;1;46.89;8923421;Приволжский;;;Аметьево;Алтын Яр ЖК
Суварстроит;developer;https://kazan.cian.ru/sale/flat/301482858/;Казань;sale;flat;18;19;2;44.9;8938000;Приволжский; Рауиса Гареева;;Дубравная;Батталовский
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301019002/;Казань;sale;flat;2;17;1;36.83;8986520;Советский;ПК1-2;ПК1-2;Горки;Мой Ритм ЖК
ПИК;developer;https://kazan.cian.ru/sale/flat/289842696/;Казань;sale;flat;17;17;2;48.6;8943447;Советский;;6;Горки;Нокса Парк ЖК
ПИК;developer;https://kazan.cian.ru/sale/flat/300130696/;Казань;sale;flat;2;12;2;56.7;8904317;Советский;;1;Горки;Нокса Парк ЖК
ПИК;developer;https://kazan.cian.ru/sale/flat/302165347/;Казань;sale;flat;5;17;2;52.4;8958917;Советский;;2;Горки;Нокса Парк ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/299355701/;Казань;sale;flat;10;20;1;39.18;8990000;Приволжский;;;Аметьево;Кью на Кулагина ЖК
Суварстроит;developer;https://kazan.cian.ru/sale/flat/298328821/;Казань;sale;flat;4;25;1;43.88;8982000;Приволжский;;4.1;Дубравная;Сказочный лес ЖК
ТАШ-ИНВЕСТСТРОЙ;developer;https://kazan.cian.ru/sale/flat/292770808/;Казань;sale;flat;7;9;1;45.91;8916440;Приволжский;;;Аметьево;Алтын Яр ЖК
Суварстроит;developer;https://kazan.cian.ru/sale/flat/298326290/;Казань;sale;flat;1;5;1;42.07;8917000;Приволжский;;;Дубравная;Времена года ЖК
ID 75313127;developer;https://kazan.cian.ru/sale/flat/303763475/;Казань;sale;flat;2;19;1;41.16;8940000;Советский; Мансура Хасанова;13;Аметьево;Мечта
КОМОССТРОЙ;developer;https://kazan.cian.ru/sale/flat/300938987/;Казань;sale;flat;7;18;2;63.0;9058000;Приволжский;;;Аметьево;Паркмаяк ЖК
ID 75313127;developer;https://kazan.cian.ru/sale/flat/302301784/;Казань;sale;flat;9;13;2;50.26;9070000;Советский;;;Суконная слобода;Статный
Суварстроит;developer;https://kazan.cian.ru/sale/flat/301482277/;Казань;sale;flat;15;19;2;45.53;9063000;Приволжский; Рауиса Гареева;;Дубравная;Батталовский
Суварстроит;developer;https://kazan.cian.ru/sale/flat/301482282/;Казань;sale;flat;17;19;2;47.63;9047000;Приволжский; Рауиса Гареева;;Дубравная;Батталовский
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301019035/;Казань;sale;flat;2;17;1;38.05;9093950;Советский;ПК1-2;ПК1-2;Горки;Мой Ритм ЖК
ПИК;developer;https://kazan.cian.ru/sale/flat/298501659/;Казань;sale;flat;10;12;2;52.4;9077841;Советский;;7;Горки;Нокса Парк ЖК
ПИК;developer;https://kazan.cian.ru/sale/flat/300410067/;Казань;sale;flat;8;17;2;53.0;9011381;Советский;;8;Горки;Нокса Парк ЖК
ПИК;developer;https://kazan.cian.ru/sale/flat/282173780/;Казань;sale;flat;1;12;2;50.2;9081226;Советский;;1;Горки;Нокса Парк ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/297980310/;Казань;sale;flat;8;9;1;27.32;9050000;Приволжский;33-й Военный городок;;Аметьево;Аквамарин
ID 75313127;developer;https://kazan.cian.ru/sale/flat/296266814/;Казань;sale;flat;2;19;1;41.6;9050000;Советский; Мансура Хасанова;13;Аметьево;Мечта
ID 75313127;developer;https://kazan.cian.ru/sale/flat/296266516/;Казань;sale;flat;3;19;1;42.92;9150000;Советский; Мансура Хасанова;13;Аметьево;Мечта
ПИК;developer;https://kazan.cian.ru/sale/flat/296142339/;Казань;sale;flat;1;8;1;38.9;9148527;Советский;;1;Площадь Тукая;Сиберово ЖК
